race_id,candidates,inc,inc_party,inc_R,state,abbrev,winner,year
NV_sen_1980,"['√ Paul Laxalt (Republican) 58.5', 'Mary Gojack (Democratic) 37.4', '\n']","Paul Laxalt
",R,1,Nevada,NV,√ Paul Laxalt (Republican) 58.5,1980
NV_sen_1986,"['√ Harry Reid (Democratic) 50.0', 'James David Santini (Republican) 44.5', 'Kent Cromwell (Libertarian) 1.9', '\n']","Paul Laxalt
",R,1,Nevada,NV,√ Harry Reid (Democratic) 50.0,1986
NV_sen_1986,"['√ Harry Reid (Democratic) 50.0', 'James David Santini (Republican) 44.5', 'Kent Cromwell (Libertarian) 1.9', '\n']","Paul Laxalt
",R,1,Nevada,NV,√ Harry Reid (Democratic) 50.0,1986
NV_sen_1986,"['√ Harry Reid (Democratic) 50.0', 'James David Santini (Republican) 44.5', 'Kent Cromwell (Libertarian) 1.9', '\n']","Paul Laxalt
",R,1,Nevada,NV,√ Harry Reid (Democratic) 50.0,1986
NV_sen_1988,"['√ Richard Bryan (Democratic) 51.3', 'Chic Hecht (Republican) 47.1', 'James Frye (Libertarian) 1.6', '\n']","Chic Hecht
",R,1,Nevada,NV,√ Richard Bryan (Democratic) 51.3,1988
NV_sen_2006,"['√ John Ensign (Republican) 55.4', 'Jack Carter (Democratic) 41', 'None of These Candidates 1.4', 'David Schumann (Constitution) 1.3', 'Brendan Trainor (Libertarian) 0.9', '\n']","John Ensign
",R,1,Nevada,NV,√ John Ensign (Republican) 55.4,2006
NV_sen_2012,"['√ Dean Heller (Republican) 45.9', 'Shelley Berkley (Democratic) 44.7', 'David VanderBeek (Independent American) 4.9', 'None of These Candidates 4.5', '\n']","Dean Heller
",R,1,Nevada,NV,√ Dean Heller (Republican) 45.9,2012
NH_sen_1984,"['√ Gordon J. Humphrey (Republican) 58.7', ""Norman D'Amours (Democratic) 41.0"", 'Saunder Primack (Libertarian) 0.3', '\n']","Gordon J. Humphrey
",R,1,New_Hampshire,NH,√ Gordon J. Humphrey (Republican) 58.7,1984
NH_sen_1986,"['√ Warren Rudman (Republican) 62.9', 'Endicott Peabody (Democratic) 32.4', 'Gruce Valley (Independent) 4.7', '\n']","Warren Rudman
",R,1,New_Hampshire,NH,√ Warren Rudman (Republican) 62.9,1986
NH_sen_1984,"['√ Gordon J. Humphrey (Republican) 58.7', ""Norman D'Amours (Democratic) 41.0"", 'Saunder Primack (Libertarian) 0.3', '\n']","Gordon J. Humphrey
",R,1,New_Hampshire,NH,√ Gordon J. Humphrey (Republican) 58.7,1984
NH_sen_1986,"['√ Warren Rudman (Republican) 62.9', 'Endicott Peabody (Democratic) 32.4', 'Gruce Valley (Independent) 4.7', '\n']","Warren Rudman
",R,1,New_Hampshire,NH,√ Warren Rudman (Republican) 62.9,1986
NH_sen_1986,"['√ Warren Rudman (Republican) 62.9', 'Endicott Peabody (Democratic) 32.4', 'Gruce Valley (Independent) 4.7', '\n']","Warren Rudman
",R,1,New_Hampshire,NH,√ Warren Rudman (Republican) 62.9,1986
NH_sen_1990,"['√ Bob Smith (Republican) 65.1', 'John A. Durkin (Democratic) 31.3', 'John Elsnau (Libertarian) 3.3', '\n']","Gordon J. Humphrey
",R,1,New_Hampshire,NH,√ Bob Smith (Republican) 65.1,1990
NH_sen_1992,"['√ Judd Gregg (Republican) 48.2', 'John Rauh (Democratic) 45.3', 'K. Alexander (Libertarian) 3.5', '\n']","Warren Rudman
",R,1,New_Hampshire,NH,√ Judd Gregg (Republican) 48.2,1992
NH_sen_1996,"['√ Bob Smith (Republican) 49.3', 'Dick Swett (Democratic) 46.2', 'Ken Blevens (Libertarian) 4.5', '\n']","Bob Smith
",R,1,New_Hampshire,NH,√ Bob Smith (Republican) 49.3,1996
NH_sen_1998,"['√ Judd Gregg (Republican) 67.8', 'George Condodemetraky (Democratic) 28.2', 'Brian Christeson (Libertarian) 2.4', 'Roy Kendel (Independent) 1.5', '\n']","Judd Gregg
",R,1,New_Hampshire,NH,√ Judd Gregg (Republican) 67.8,1998
NH_sen_2002,"['√ John E. Sununu (Republican) 50.8', 'Jeanne Shaheen (Democratic) 46.4', 'Ken Blevens (Libertarian) 2.2', '\n']","Bob Smith
",R,1,New_Hampshire,NH,√ John E. Sununu (Republican) 50.8,2002
NH_sen_2002,"['√ John E. Sununu (Republican) 50.8', 'Jeanne Shaheen (Democratic) 46.4', 'Ken Blevens (Libertarian) 2.2', '\n']","Bob Smith
",R,1,New_Hampshire,NH,√ John E. Sununu (Republican) 50.8,2002
NH_sen_2004,"['√ Judd Gregg (Republican) 66', 'Doris Haddock (Democratic) 34', '\n']","Judd Gregg
",R,1,New_Hampshire,NH,√ Judd Gregg (Republican) 66,2004
NH_sen_2002,"['√ Jeanne Shaheen (Democratic) 51.7', 'John E. Sununu (Republican) 45.2', 'Ken Blevens (Libertarian) 3.1', '\n']","John E. Sununu
",R,1,New_Hampshire,NH,√ Jeanne Shaheen (Democratic) 51.7,2002
NH_sen_2010,"['√ Kelly Ayotte (Republican) 60.2', 'Paul Hodes (Democratic) 36.7', 'Chris Booth (Independent) 2.0', 'Ken Blevens (Libertarian) 1.0', '\n']","Judd Gregg
",R,1,New_Hampshire,NH,√ Kelly Ayotte (Republican) 60.2,2010
NH_sen_2016,"['√ Maggie Hassan (Democratic) 47.97', '[75]Kelly Ayotte (Republican) 47.87', '[76]Brian Chabot (Libertarian)[77]\n']","Kelly Ayotte
",R,1,New_Hampshire,NH,√ Maggie Hassan (Democratic) 47.97,2016
NJ_sen_1978,"['√ Bill Bradley (Democratic) 55.3', 'Jeffrey Bell (Republican) 43.1', 'Herbert Harry Shaw (Independent) 0.2', 'Bill Gahres (Independent) 0.2', 'Jack Moyers (Independent) 0.2', 'Robert Bowen (Labor) 0.2', 'J.M. Carter, Jr. (Independent) 0.2', 'Jasper C. Gould (Independent) 0.2', 'William R. Thorn (Independent) 0.1', 'Paul Ferguson (Independent) 0.1', 'Alice Conner (Independent) 0.1', '\n']","Clifford P. Case
",R,1,New_Jersey,NJ,√ Bill Bradley (Democratic) 55.3,1978
NJ_sen_1982,"['√ Frank Lautenberg (Democratic) 50.9', 'Millicent Fenwick (Republican) 47.8', '\n']","Nicholas F. Brady
",R,1,New_Jersey,NJ,√ Frank Lautenberg (Democratic) 50.9,1982
NJ_sen_1982,"['√ Frank Lautenberg (Democratic) 50.9', 'Millicent Fenwick (Republican) 47.8', '\n']","Nicholas F. Brady
",R,1,New_Jersey,NJ,√ Frank Lautenberg (Democratic) 50.9,1982
NM_sen_1978,"['√ Pete Domenici (Republican) 53.4', 'Toney Anaya (Democratic) 46.6', '\n']","Pete Domenici
",R,1,New_Mexico,NM,√ Pete Domenici (Republican) 53.4,1978
NM_sen_1982,"['√ Jeff Bingaman (Democratic) 53.8', 'Harrison Schmitt (Republican) 46.2', '\n']","Harrison Schmitt
",R,1,New_Mexico,NM,√ Jeff Bingaman (Democratic) 53.8,1982
NM_sen_1984,"['√ Pete Domenici (Republican) 71.9', 'Judith A. Pratt (Democratic) 28.1', '\n']","Pete Domenici
",R,1,New_Mexico,NM,√ Pete Domenici (Republican) 71.9,1984
NM_sen_1982,"['√ Jeff Bingaman (Democratic) 53.8', 'Harrison Schmitt (Republican) 46.2', '\n']","Harrison Schmitt
",R,1,New_Mexico,NM,√ Jeff Bingaman (Democratic) 53.8,1982
NM_sen_1984,"['√ Pete Domenici (Republican) 71.9', 'Judith A. Pratt (Democratic) 28.1', '\n']","Pete Domenici
",R,1,New_Mexico,NM,√ Pete Domenici (Republican) 71.9,1984
NM_sen_1990,"['√ Pete Domenici (Republican) 72.9', 'Tom R. Benavides (Democratic) 27.1', '\n']","Pete Domenici
",R,1,New_Mexico,NM,√ Pete Domenici (Republican) 72.9,1990
NM_sen_1996,"['√ Pete Domenici (Republican) 64.7', 'Art Trujillo (Democratic) 29.8', 'Abraham Guttman (Green) 4.4', 'Bruce M. Bush (Libertarian) 1.1', '\n']","Pete Domenici
",R,1,New_Mexico,NM,√ Pete Domenici (Republican) 64.7,1996
NM_sen_2002,"['√ Pete Domenici (Republican) 65', 'Gloria Tristani (Democratic) 35', '\n']","Pete Domenici
",R,1,New_Mexico,NM,√ Pete Domenici (Republican) 65,2002
NM_sen_2002,"['√ Pete Domenici (Republican) 65', 'Gloria Tristani (Democratic) 35', '\n']","Pete Domenici
",R,1,New_Mexico,NM,√ Pete Domenici (Republican) 65,2002
NM_sen_2002,"['√ Tom Udall (Democratic) 61.3', 'Steve Pearce (Republican) 38.7', '\n']","Pete Domenici
",R,1,New_Mexico,NM,√ Tom Udall (Democratic) 61.3,2002
NY_sen_1980,"[""√ Al D'Amato (Republican) 44.9"", 'Elizabeth Holtzman (Democratic) 43.5', 'Jacob K. Javits (Liberal) 11.0', 'Richard Savadel (Libertarian) 0.36', 'William R. Scott (Communist) 0.07', 'Thomas Soto (Workers World) 0.06', 'Victor A. Nieto (Socialist Workers) 0.06', '\n']","Jacob K. Javits
",R,1,New_York,NY,√ Al D'Amato (Republican) 44.9,1980
NY_sen_1986,"[""√ Al D'Amato (Republican) 57.7"", 'Mark J. Green (Democratic) 40.9', 'John S. Dyson (Liberal) 1.4', 'Fred Newman (New Alliance) 0.3', 'Michael Shur (Socialist Workers) 0.2', '\n']","Al D'Amato
",R,1,New_York,NY,√ Al D'Amato (Republican) 57.7,1986
NY_sen_1986,"[""√ Al D'Amato (Republican) 57.7"", 'Mark J. Green (Democratic) 40.9', 'John S. Dyson (Liberal) 1.4', 'Fred Newman (New Alliance) 0.3', 'Michael Shur (Socialist Workers) 0.2', '\n']","Al D'Amato
",R,1,New_York,NY,√ Al D'Amato (Republican) 57.7,1986
NY_sen_1986,"[""√ Al D'Amato (Republican) 57.7"", 'Mark J. Green (Democratic) 40.9', 'John S. Dyson (Liberal) 1.4', 'Fred Newman (New Alliance) 0.3', 'Michael Shur (Socialist Workers) 0.2', '\n']","Al D'Amato
",R,1,New_York,NY,√ Al D'Amato (Republican) 57.7,1986
NY_sen_1992,"[""√ Al D'Amato (Republican) 49.0"", 'Robert Abrams (Democratic) 47.8', 'Norma Segal (Libertarian) 1.7', 'Mohammad T. Mehdi (New Alliance) 0.9', 'Stanley Nelson (Natural Law) 0.4', 'Ed Warren (Socialist Workers) 0.2', '\n']","Al D'Amato
",R,1,New_York,NY,√ Al D'Amato (Republican) 49.0,1992
NY_sen_1998,"['√ Chuck Schumer (Democratic) 54.6', ""Al D'Amato (Republican) 44.1"", 'Corinne E. Kurtz (Marijuana Reform) 0.7', 'Joel Kovel (Green) 0.3', 'William P. Mc Millen (Libertarian) 0.2', 'Rose Ana Berbeo (Socialist Workers) 0.1', '\n']","Al D'Amato
",R,1,New_York,NY,√ Chuck Schumer (Democratic) 54.6,1998
NC_sen_1978,"['√ Jesse Helms (Republican) 54.5', 'John Ingram (Democratic) 45.5', '\n']","Jesse Helms
",R,1,North_Carolina,NC,√ Jesse Helms (Republican) 54.5,1978
NC_sen_1984,"['√ Jesse Helms (Republican) 51.7', 'Jim Hunt (Democratic) 47.8', '\n']","Jesse Helms
",R,1,North_Carolina,NC,√ Jesse Helms (Republican) 51.7,1984
NC_sen_1986,"['√ Terry Sanford (Democratic) 51.8', 'Jim Broyhill (Republican) 48.2', '\n']","Jim Broyhill
",R,1,North_Carolina,NC,√ Terry Sanford (Democratic) 51.8,1986
NC_sen_1984,"['√ Jesse Helms (Republican) 51.7', 'Jim Hunt (Democratic) 47.8', '\n']","Jesse Helms
",R,1,North_Carolina,NC,√ Jesse Helms (Republican) 51.7,1984
NC_sen_1986,"['√ Terry Sanford (Democratic) 51.8', 'Jim Broyhill (Republican) 48.2', '\n']","Jim Broyhill
",R,1,North_Carolina,NC,√ Terry Sanford (Democratic) 51.8,1986
NC_sen_1986,"['√ Terry Sanford (Democratic) 51.8', 'Jim Broyhill (Republican) 48.2', '\n']","Jim Broyhill
",R,1,North_Carolina,NC,√ Terry Sanford (Democratic) 51.8,1986
NC_sen_1990,"['√ Jesse Helms (Republican) 52.6', 'Harvey Gantt (Democratic) 47.4', '\n']","Jesse Helms
",R,1,North_Carolina,NC,√ Jesse Helms (Republican) 52.6,1990
NC_sen_1996,"['√ Jesse Helms (Republican) 52.6', 'Harvey Gantt (Democratic) 45.9', 'Ray Ubinger (Libertarian) 1.0', 'J. Victor Pardo (Natural Law) 0.4', '\n']","Jesse Helms
",R,1,North_Carolina,NC,√ Jesse Helms (Republican) 52.6,1996
NC_sen_1998,"['√ John Edwards (Democratic) 51.2', 'Lauch Faircloth (Republican) 47.0', 'Barbara Howe (Libertarian) 1.8', '\n']","Lauch Faircloth
",R,1,North_Carolina,NC,√ John Edwards (Democratic) 51.2,1998
NC_sen_2002,"['√ Elizabeth Dole (Republican) 53.6', 'Erskine Bowles (Democratic) 45', 'Sean Haugh (Libertarian) 1.5', '\n']","Jesse Helms
",R,1,North_Carolina,NC,√ Elizabeth Dole (Republican) 53.6,2002
NC_sen_2002,"['√ Elizabeth Dole (Republican) 53.6', 'Erskine Bowles (Democratic) 45', 'Sean Haugh (Libertarian) 1.5', '\n']","Jesse Helms
",R,1,North_Carolina,NC,√ Elizabeth Dole (Republican) 53.6,2002
NC_sen_2002,"['√ Kay Hagan (Democratic) 52.7', 'Elizabeth Dole (Republican) 44.2', 'Chris Cole (Libertarian) 3.1', '\n']","Elizabeth Dole
",R,1,North_Carolina,NC,√ Kay Hagan (Democratic) 52.7,2002
NC_sen_2010,"['√ Richard Burr (Republican) 55.0', 'Elaine Marshall (Democratic) 42.9', 'Mike Beitler (Libertarian) 2.1', '\n']","Richard Burr
",R,1,North_Carolina,NC,√ Richard Burr (Republican) 55.0,2010
NC_sen_2016,"['√ Richard Burr (Republican) 51.1', '[81]Deborah Ross (Democratic) 45.3', '[82]Sean Haugh (Libertarian)[83]\n']","Richard Burr
",R,1,North_Carolina,NC,√ Richard Burr (Republican) 51.1,2016
NC_sen_1986,"['√ Terry Sanford (Democratic) 50.9', 'Jim Broyhill (Republican) 49.1', '\n']","Jim Broyhill
",R,1,North_Carolina,NC,√ Terry Sanford (Democratic) 50.9,1986
NC_sen_1986,"['√ Terry Sanford (Democratic) 50.9', 'Jim Broyhill (Republican) 49.1', '\n']","Jim Broyhill
",R,1,North_Carolina,NC,√ Terry Sanford (Democratic) 50.9,1986
NC_sen_1986,"['√ Terry Sanford (Democratic) 50.9', 'Jim Broyhill (Republican) 49.1', '\n']","Jim Broyhill
",R,1,North_Carolina,NC,√ Terry Sanford (Democratic) 50.9,1986
ND_sen_1980,"['√ Mark Andrews (Republican) 70.3', 'Kent Johanneson (Democratic) 29.0', 'Harley McLain (Independent) 0.5', 'Don J. Klingensmith (Independent) 0.2', '\n']","Milton Young
",R,1,North_Dakota,ND,√ Mark Andrews (Republican) 70.3,1980
ND_sen_1986,"['√ Kent Conrad (Democratic) 49.8', 'Mark Andrews (Republican) 49.0', '\n']","Mark Andrews
",R,1,North_Dakota,ND,√ Kent Conrad (Democratic) 49.8,1986
ND_sen_1986,"['√ Kent Conrad (Democratic) 49.8', 'Mark Andrews (Republican) 49.0', '\n']","Mark Andrews
",R,1,North_Dakota,ND,√ Kent Conrad (Democratic) 49.8,1986
ND_sen_1986,"['√ Kent Conrad (Democratic) 49.8', 'Mark Andrews (Republican) 49.0', '\n']","Mark Andrews
",R,1,North_Dakota,ND,√ Kent Conrad (Democratic) 49.8,1986
ND_sen_2016,"['√ John Hoeven (Republican) 78.4', '[84]Eliot Glassheim (Democratic) 17.0', '[85]Robert Marquette (Libertarian)[86]\n']","John Hoeven
",R,1,North_Dakota,ND,√ John Hoeven (Republican) 78.4,2016
OH_sen_1976,"['√ Howard Metzenbaum (Democratic) 49.5', 'Robert Taft Jr. (Republican) 46.5', '\n']","Robert Taft Jr.
",R,1,Ohio,OH,√ Howard Metzenbaum (Democratic) 49.5,1976
OH_sen_2000,"['√ Mike DeWine (Republican) 59.9', 'Ted Celeste (Democratic) 35.9', 'John McAlister (Libertarian) 2.6', 'John Eastman (Natural Law) 1.6', '\n']","Mike DeWine
",R,1,Ohio,OH,√ Mike DeWine (Republican) 59.9,2000
OH_sen_2004,"['√ George Voinovich (Republican) 63.9', 'Eric Fingerhut (Democratic) 36.1', '\n']","George Voinovich
",R,1,Ohio,OH,√ George Voinovich (Republican) 63.9,2004
OH_sen_2006,"['√ Sherrod Brown (Democratic) 56.2', 'Mike DeWine (Republican) 43.8', '\n']","Mike DeWine
",R,1,Ohio,OH,√ Sherrod Brown (Democratic) 56.2,2006
OH_sen_2010,"['√ Rob Portman (Republican) 57.3', 'Lee Fisher (Democratic) 39.0', 'Eric Deaton (Constitution) 1.7', 'Michael Pryce (Independent) 1.3', '\n']","George Voinovich
",R,1,Ohio,OH,√ Rob Portman (Republican) 57.3,2010
OH_sen_2016,"['√ Rob Portman (Republican) 58.0', '[87]Ted Strickland (Democratic) 37.1', '[88]Joseph DeMare (Green)[89]\n']","Rob Portman
",R,1,Ohio,OH,√ Rob Portman (Republican) 58.0,2016
OK_sen_1978,"['√ David L. Boren (Democratic) 65.5', 'Robert B. Kamm (Republican) 32.9', 'Glenn E. Hager (Independent) 0.5', 'Riley Donica (Independent) 0.4', 'Paul Edward Trent (Independent) 0.4', 'Richard King Carter (Independent) 0.3', '\n']","Dewey F. Bartlett
",R,1,Oklahoma,OK,√ David L. Boren (Democratic) 65.5,1978
OK_sen_1980,"['√ Don Nickles (Republican) 53.5', 'Andrew Coats (Democratic) 43.5', 'Charles R. Nesbitt (Independent) 1.9', 'Robert T. Murphy (Libertarian) 0.9', 'Paul E. Trent (Independent) 0.2', '\n']","Henry Bellmon
",R,1,Oklahoma,OK,√ Don Nickles (Republican) 53.5,1980
OK_sen_1986,"['√ Don Nickles (Republican) 54.5', 'James R. Jones (Democratic) 45.5', '\n']","Don Nickles
",R,1,Oklahoma,OK,√ Don Nickles (Republican) 54.5,1986
OK_sen_1986,"['√ Don Nickles (Republican) 54.5', 'James R. Jones (Democratic) 45.5', '\n']","Don Nickles
",R,1,Oklahoma,OK,√ Don Nickles (Republican) 54.5,1986
OK_sen_1986,"['√ Don Nickles (Republican) 54.5', 'James R. Jones (Democratic) 45.5', '\n']","Don Nickles
",R,1,Oklahoma,OK,√ Don Nickles (Republican) 54.5,1986
OK_sen_1992,"['√ Don Nickles (Republican) 58.5', 'Steve Lewis (Democratic) 38.2', 'Roy V. Edwards (Independent) 1.6', 'Thomas D. Ledgerwood II (Independent) 1.6', '\n']","Don Nickles
",R,1,Oklahoma,OK,√ Don Nickles (Republican) 58.5,1992
OK_sen_1996,"['√ Jim Inhofe (Republican) 56.7', 'James Boren (Democratic) 40.1', 'Bill Maguire (Independent) 1.3', 'Agnes Marie Regier (Libertarian) 1.2', 'Chris Nedbalek (Independent) 0.7', '\n']","Jim Inhofe
",R,1,Oklahoma,OK,√ Jim Inhofe (Republican) 56.7,1996
OK_sen_1998,"['√ Don Nickles (Republican) 66.4', 'Don Carroll (Democratic) 31.3', 'Mike Morris (Independent) 1.8', 'Argus W. Yandell, Jr. (Independent) 0.5', '\n']","Don Nickles
",R,1,Oklahoma,OK,√ Don Nickles (Republican) 66.4,1998
OK_sen_2002,"['√ Jim Inhofe (Republican) 57.3', 'David Walters (Democratic) 36.3', 'James Germalic (Independent) 6.4', '\n']","Jim Inhofe
",R,1,Oklahoma,OK,√ Jim Inhofe (Republican) 57.3,2002
OK_sen_2002,"['√ Jim Inhofe (Republican) 57.3', 'David Walters (Democratic) 36.3', 'James Germalic (Independent) 6.4', '\n']","Jim Inhofe
",R,1,Oklahoma,OK,√ Jim Inhofe (Republican) 57.3,2002
OK_sen_2004,"['√ Tom Coburn (Republican) 52.8', 'Brad Carson (Democratic) 41.2', 'Sheila Bilyeu (Independent) 6', '\n']","Don Nickles
",R,1,Oklahoma,OK,√ Tom Coburn (Republican) 52.8,2004
OK_sen_2002,"['√ Jim Inhofe (Republican) 56.7', 'Andrew Rice (Democratic) 39.2', 'Stephen Wallace (Independent) 4.1', '\n']","Jim Inhofe
",R,1,Oklahoma,OK,√ Jim Inhofe (Republican) 56.7,2002
OK_sen_2010,"['√ Tom Coburn (Republican) 70.5', 'Jim Rogers (Democratic) 26.1', 'Stephen Wallace (Independent) 2.5', 'Ronald Dwyer (Independent) 0.9', '\n']","Tom Coburn
",R,1,Oklahoma,OK,√ Tom Coburn (Republican) 70.5,2010
OK_sen_2014,"['√ Jim Inhofe (Republican) 68.0', '[75]Matt Silverstein (Democratic) 28.6', '[100]Joan Farr (Independent) 1.3', '[101]Ray Woods (Independent) 1.2', '[22]Aaron DeLozier (Independent) 0.9', '[22]\n']","Jim Inhofe
",R,1,Oklahoma,OK,√ Jim Inhofe (Republican) 68.0,2014
OK_sen_2016,"['√ James Lankford (Republican) 67.7', '[37]Mike Workman (Democratic) 24.5', '[90]Robert Murphy (Libertarian)[91]\n']","James Lankford
",R,1,Oklahoma,OK,√ James Lankford (Republican) 67.7,2016
OK_sen_2014,"['√ James Lankford (Republican) 67.9', '[21]Connie Johnson (Democratic) 29.0', '[22] Mark T. Beard (Independent) 3.2', '[22]\n']","Tom Coburn
",R,1,Oklahoma,OK,√ James Lankford (Republican) 67.9,2014
OR_sen_1978,"['√ Mark Hatfield (Republican) 61.6', 'Vernon Cook (Democratic) 38.3', '\n']","Mark Hatfield
",R,1,Oregon,OR,√ Mark Hatfield (Republican) 61.6,1978
OR_sen_1980,"['√ Bob Packwood (Republican) 52.1', 'Ted Kulongoski (Democratic) 44.0', 'Theodora Nathalia Nathan (Libertarian) 3.8', '\n']","Bob Packwood
",R,1,Oregon,OR,√ Bob Packwood (Republican) 52.1,1980
OR_sen_1984,"['√ Mark Hatfield (Republican) 66.5', 'Margie Hendriksen (Democratic) 33.4', '\n']","Mark Hatfield
",R,1,Oregon,OR,√ Mark Hatfield (Republican) 66.5,1984
OR_sen_1986,"['√ Bob Packwood (Republican) 63.5', 'Rick Bauman (Democratic) 36.5', '\n']","Bob Packwood
",R,1,Oregon,OR,√ Bob Packwood (Republican) 63.5,1986
OR_sen_1984,"['√ Mark Hatfield (Republican) 66.5', 'Margie Hendriksen (Democratic) 33.4', '\n']","Mark Hatfield
",R,1,Oregon,OR,√ Mark Hatfield (Republican) 66.5,1984
OR_sen_1986,"['√ Bob Packwood (Republican) 63.5', 'Rick Bauman (Democratic) 36.5', '\n']","Bob Packwood
",R,1,Oregon,OR,√ Bob Packwood (Republican) 63.5,1986
OR_sen_1986,"['√ Bob Packwood (Republican) 63.5', 'Rick Bauman (Democratic) 36.5', '\n']","Bob Packwood
",R,1,Oregon,OR,√ Bob Packwood (Republican) 63.5,1986
OR_sen_1990,"['√ Mark Hatfield (Republican) 53.9', 'Harry Lonsdale (Democratic) 46.1', '\n']","Mark Hatfield
",R,1,Oregon,OR,√ Mark Hatfield (Republican) 53.9,1990
OR_sen_1992,"['√ Bob Packwood (Republican) 52.1', 'Les AuCoin (Democratic) 46.5', '\n']","Bob Packwood
",R,1,Oregon,OR,√ Bob Packwood (Republican) 52.1,1992
OR_sen_1996,"['√ Gordon H. Smith (Republican) 49.8', 'Tom Bruggere (Democratic) 45.9', 'Brent Thompson (Reform) 1.5', 'Gary Kutcher (Green) 1.0', 'Paul Mohn (Libertarian) 0.9', 'Christopher Phelps (Socialist) 0.4', 'Michael L. Hoyes (Natural Law) 0.3', '\n']","Mark Hatfield
",R,1,Oregon,OR,√ Gordon H. Smith (Republican) 49.8,1996
OR_sen_2002,"['√ Gordon Smith (Republican) 56.2', 'Bill Bradbury (Democratic) 39.6', 'Dan Fitzgerald (Libertarian) 2.4', 'Lon Mabon (Constitution) 1.7', '\n']","Gordon Smith
",R,1,Oregon,OR,√ Gordon Smith (Republican) 56.2,2002
OR_sen_2002,"['√ Gordon Smith (Republican) 56.2', 'Bill Bradbury (Democratic) 39.6', 'Dan Fitzgerald (Libertarian) 2.4', 'Lon Mabon (Constitution) 1.7', '\n']","Gordon Smith
",R,1,Oregon,OR,√ Gordon Smith (Republican) 56.2,2002
OR_sen_2002,"['√ Jeff Merkley (Democratic) 48.9', 'Gordon Smith (Republican) 45.6', 'Dave Brownlow (Constitution) 5.2', '\n']","Gordon Smith
",R,1,Oregon,OR,√ Jeff Merkley (Democratic) 48.9,2002
OR_sen_1996,"['√ Ron Wyden (Democratic) 47.8', 'Gordon H. Smith (Republican) 46.2', 'Karen Shilling (American Independent) 2.1', 'Gene Nanni (Libertarian) 1.3', 'Vickie Valdez (Socialist) 0.7', 'Lou Gold (Pacific Green) 0.6', '\n']","Bob Packwood
",R,1,Oregon,OR,√ Ron Wyden (Democratic) 47.8,1996
PA_sen_1976,"['√ H. John Heinz III (Republican) 52.4', 'William J. Green, III (Democratic) 46.8', '\n']","Hugh Scott
",R,1,Pennsylvania,PA,√ H. John Heinz III (Republican) 52.4,1976
PA_sen_1980,"['√ Arlen Specter (Republican) 50.5', 'Pete Flaherty (Democratic) 48.0', '\n']","Richard Schweiker
",R,1,Pennsylvania,PA,√ Arlen Specter (Republican) 50.5,1980
PA_sen_1982,"['√ H. John Heinz III (Republican) 59.3', 'Cyril Wecht (Democratic) 39.2', '\n']","H. John Heinz III
",R,1,Pennsylvania,PA,√ H. John Heinz III (Republican) 59.3,1982
PA_sen_1986,"['√ Arlen Specter (Republican) 56.9', 'Robert W. Edgar (Democratic) 43.1', '\n']","Arlen Specter
",R,1,Pennsylvania,PA,√ Arlen Specter (Republican) 56.9,1986
PA_sen_1982,"['√ H. John Heinz III (Republican) 59.3', 'Cyril Wecht (Democratic) 39.2', '\n']","H. John Heinz III
",R,1,Pennsylvania,PA,√ H. John Heinz III (Republican) 59.3,1982
PA_sen_1986,"['√ Arlen Specter (Republican) 56.9', 'Robert W. Edgar (Democratic) 43.1', '\n']","Arlen Specter
",R,1,Pennsylvania,PA,√ Arlen Specter (Republican) 56.9,1986
PA_sen_1986,"['√ Arlen Specter (Republican) 56.9', 'Robert W. Edgar (Democratic) 43.1', '\n']","Arlen Specter
",R,1,Pennsylvania,PA,√ Arlen Specter (Republican) 56.9,1986
PA_sen_1988,"['√ H. John Heinz III (Republican) 66.4', 'Joseph C. Vignola (Democratic) 32.4', 'Darcy Richardson (Consumer) 0.6', 'Henry Haller (Libertarian) 0.3', 'Samuel Cross (Populist) 0.1', 'Sam Blancato (New Alliance) 0.1', '\n']","H. John Heinz III
",R,1,Pennsylvania,PA,√ H. John Heinz III (Republican) 66.4,1988
PA_sen_1992,"['√ Arlen Specter (Republican) 49.1', 'Lynn Yeakel (Democratic) 46.3', 'John Perry III (Independent) 4.6', '\n']","Arlen Specter
",R,1,Pennsylvania,PA,√ Arlen Specter (Republican) 49.1,1992
PA_sen_1998,"['√ Arlen Specter (Republican) 61.3', 'Bill Lloyd (Democratic) 34.8', 'Dean Snyder (Constitution) 2.3', 'Jack Iannantuono (Libertarian) 1.6', '\n']","Arlen Specter
",R,1,Pennsylvania,PA,√ Arlen Specter (Republican) 61.3,1998
PA_sen_2000,"['√ Rick Santorum (Republican) 52.4', 'Ron Klink (Democratic) 45.5', 'John Featherman (Libertarian) 1', 'Lester Searer (Constitution) 0.6', 'Robert Domske (Reform) 0.5', '\n']","Rick Santorum
",R,1,Pennsylvania,PA,√ Rick Santorum (Republican) 52.4,2000
PA_sen_2004,"['√ Arlen Specter (Republican) 52.6', 'Joe Hoeffel (Democratic) 42', 'Jim Clymer (Constitution) 4', 'Betsy Summers (Libertarian) 1.4', '\n']","Arlen Specter
",R,1,Pennsylvania,PA,√ Arlen Specter (Republican) 52.6,2004
PA_sen_2006,"['√ Bob Casey Jr. (Democratic) 58.7', 'Rick Santorum (Republican) 41.3', '\n']","Rick Santorum
",R,1,Pennsylvania,PA,"√ Bob Casey, Jr. (Democratic) 58.7",2006
